"project_id","is_geocoded","project_title","start_actual_isodate","start_actual_type","end_actual_isodate","end_actual_type","donors","donors_iso3","recipients","recipients_iso3","ad_sector_codes","ad_sector_names","status","transactions_start_year","transactions_end_year","total_commitments","total_disbursements"
"87292441821","0","MDG Fund for Promoting Sustainable Food and Nutrition Security","2010-01-01","start-actual","","end-actual","Government of Spain","ESP","Timor-Leste","TLS","120","Health","Completion","2010","2012","716287.491969","455530.0"
"87292821847","1","Regional Fisheries Livelihoods Programme for South and Southeast Asia","2010-02-01","start-actual","","end-actual","Spanish Agency for International Development Cooperation","ESP","Timor-Leste","TLS","313","Fishing","Completion","2008","2013","2505565.93202","2024359.21502"
"87292644051","0","Maritime Transport Service Development","2008-12-29","start-actual","2012-06-07","end-actual","German Cooperation","DEU","Timor-Leste","TLS","210","Transport and storage","Completion","2005","2013","9176097.4777","8405727.4649"
"87292191393","0","Conservation of Audiovisual Archives","2009-04-01","start-actual","2012-04-01","end-actual","France","FRA","Timor-Leste","TLS","150","Government and civil society","Completion","2009","2012","20699.2946198","7149.22308831"
"87292191394","0","Security of official buildings","","start-actual","","end-actual","France","FRA","Timor-Leste","TLS","150","Government and civil society","Completion","2008","2010","20879.7161002","13277.1285926"
"87292391461","1","Disaster risk reduction phase II - TL10 CS.0190","2009-11-01","start-actual","2011-12-31","end-actual","Australian Aid Program|DFAT - Australian Aid Program","AUS","Timor-Leste","TLS","700","Humanitarian aid (Including reconstruction and recovery)","Completion","2009","2011","2416428.40916","2373997.13512"
"87292501836","0","Developing capacities of the education system of Timor-Leste in improving HIV Preventive Education, sexual health and drugs.","2010-03-31","start-actual","2011-12-31","end-actual","United Nations Educational, Scientific and Cultural Organization","DAC","Timor-Leste","TLS","110","Education","Completion","2010","2011","21192.3398689","20750.0"
"87292191424","1","Construction of 100 quarters for the F-FDTL","2009-07-01","start-actual","2011-07-01","end-actual","The People's Republic of China","CHN","Timor-Leste","TLS","323","Construction","Completion","2009","2011","2541595.14507","2654176.42"
"87292671715","0","Community-based Disability Prevention","2009-07-07","start-actual","2011-06-30","end-actual","Finland","FIN","Timor-Leste","TLS","920","Support to non-governmental organisations (NGOs) and government organizations","Completion","2009","2011","112060.806248","108769.186503"
"87292811833","1","Building houses together"" program TL10 DP.0530","2010-10-01","start-actual","2011-02-01","end-actual","International Organization for Migration","DAC","Timor-Leste","TLS","160","Other social infrastructure and services","Completion","2010","2011","102131.758404","101175.812057"
"87292431577","0","Appraisal study to define programmes/projects under 10th EDF for Sustainable Rural Development in the Democratic Republic Timor-Leste","2010-01-18","start-actual","2010-07-18","end-actual","European Union","DAC","Timor-Leste","TLS","400","Multisector/cross-cutting","Completion","2010","2010","510542.760131","510542.760131"
"87292401677","1","Advisor for Community Policing Practice","2011-11-08","start-actual","2011-12-23","end-actual","Japan International Cooperation Agency","JPN","Timor-Leste","TLS","160","Other social infrastructure and services","Completion","2011","2011","33611.73",""
"87292401596","1","Advisor for Community Policing Policy","2011-11-08","start-actual","2011-12-23","end-actual","Japan International Cooperation Agency","JPN","Timor-Leste","TLS","150","Government and civil society","Completion","2011","2011","23822.15","23707.13"
"87292531887","0","8500 tons of rice","2011-03-20","start-actual","2011-05-25","end-actual","The People's Republic of China","CHN","Timor-Leste","TLS","150","Government and civil society","Completion","2011","2011","7465636.12","7465636.12"
"87292531888","0","50000 sets of blankets","2011-04-10","start-actual","2011-06-17","end-actual","The People's Republic of China","CHN","Timor-Leste","TLS","150","Government and civil society","Completion","2011","2011","548632.34","512347.58"
"87292821859","0","""Post-Crisis Rehabilitation of Food Security and Livelihoods of the Most Vulnerable Population in the District of Baucau, Timor-Leste"", Phase II","2010-04-01","start-actual","2011-10-30","end-actual","Spanish Agency for International Development Cooperation","ESP","Timor-Leste","TLS","311","Agriculture","Completion","2010","2011","488954.772044","478750.0"
"872921011824","0","Public Private Partnership","2010-04-01","start-actual","","end-actual","International Finance Corporation","DAC","Timor-Leste","TLS","400","Multisector/cross-cutting","Implementation","2010","2012","1744036.63131","203864.13824"
"87292191251","1","Access to Justice and Legislative Development","2002-09-30","start-actual","2012-09-30","end-actual","United States Agency for International Development","USA","Timor-Leste","TLS","150","Government and civil society","Implementation","2002","2012","13512176.4281","14579926.2531"
"87292455342","1","Capacitação técnica na área do ambiente","2011-12-19","start-actual","2012-12-31","end-actual","Portugal","PRT","Timor-Leste","TLS","400","Multisector/cross-cutting","Completion","2011","2012","58640.78","58640.78"
"87292534326","1","6 ambulances for the Ministry of Health","2012-09-16","start-actual","","end-actual","The People's Republic of China","CHN","Timor-Leste","TLS","120","Health","Completion","2012","2013","309261.595302","331913.18698"
"87292431637","1","RDP IV - Technical Assistance to the ICRD","2011-09-05","start-actual","2016-03-04","end-actual","European Union","DAC","Timor-Leste","TLS","400","Multisector/cross-cutting","Completion","2011","2016","2641020.18","755467.811225"
"87292191166","1","Programme Estimate No 2 (TCF I)","2010-04-01","start-actual","2011-04-01","end-actual","European Union","DAC","Timor-Leste","TLS","400","Multisector/cross-cutting","Implementation","2010","2013","256651.44","188927.879931"
"87292481501","1","Customs Support","2010-01-06","start-actual","2011-01-03","end-actual","New Zealand Aid Programme, Ministry of Foreign Affairs and Trade","NZL","Timor-Leste","TLS","331","Trade policy and regulations","Completion","2010","2012","159879.87","163071.598462"
"87292501768","0","Comprehensive program to enhance technology, engineering and science education in Asia: The role & contribution of higher education institutions","2010-01-01","start-actual","2011-12-31","end-actual","United Nations Educational, Scientific and Cultural Organization","DAC","Timor-Leste","TLS","110","Education","Completion","2010","2011","8191.98834162","8191.98834162"
"87292534324","1","Furniture for the FDTL office Building","","start-actual","","end-actual","The People's Republic of China","CHN","Timor-Leste","TLS","500","Commodity aid and general programme assistance","Completion","2012","2013","388719.683943","414824.840124"
"87292434927","1","Towards improved water and sanitation services delivery in rural areas of Timor-Leste","","start-actual","","end-actual","European Union","DAC","Timor-Leste","TLS","140","Water supply and sanitation","Implementation","2011","2012","1909894.06","1511300.20739"
"87292531891","1","President's Office Building Technical Cooperation","2011-06-02","start-actual","","end-actual","The People's Republic of China","CHN","Timor-Leste","TLS","150","Government and civil society","Implementation","2011","2012","600178.59","322560.835356"
"87292844236","0","Contribute to implementing the national domestic violence law","2008-01-01","start-actual","","end-actual","United Nations Population Fund","DAC","Timor-Leste","TLS","150","Government and civil society","Implementation","2008","2012","3152532.38982","2046513.70042"
"87292411775","1","The Project for Renovation of Orphanage Dormitory in Baucau District","2012-03-27","start-actual","2012-11-13","end-actual","Government Of Japan","JPN","Timor-Leste","TLS","110","Education","Completion","2012","2012","71345.487112","71345.487112"
"87292501842","0","Training of Trainors for Teachers on Human Rights Education","2012-01-31","start-actual","2012-03-31","end-actual","United Nations Educational, Scientific and Cultural Organization","DAC","Timor-Leste","TLS","110","Education","Completion","2012","2012","19636.8743308","10567.5839211"
"87292401913","1","Extension of Coffee Producers' Cooperative Model","","start-actual","","end-actual","Japan International Cooperation Agency","JPN","Timor-Leste","TLS","920","Support to non-governmental organisations (NGOs) and government organizations","Completion","2009","2012","473349.202793","439307.063661"
"87292431608","0","From Hunger To Health: Strengthening Community Capacity And Resilience For Food Security in Oecuss","2007-01-01","start-actual","2011-06-30","end-actual","European Union","DAC","Timor-Leste","TLS","400","Multisector/cross-cutting","Completion","2006","2012","1567295.42048","1406824.32509"
"87292821855","0","Community Mobilization for Poverty Reduction and Social Inclusion in Service Delivery (COMPASIS)","2010-01-05","start-actual","","end-actual","UN Human Security Trust Fund","DAC","Timor-Leste","TLS","311","Agriculture","Completion","2010","2013","535476.809314","496910.753132"
"87292821858","0","""Post-Crisis Rehabilitation of Food Security and Livelihoods of the Most Vulnerable Population in the District of Baucau, Timor-Leste"", Phase III","2012-04-01","start-actual","","end-actual","Spanish Agency for International Development Cooperation","ESP","Timor-Leste","TLS","311","Agriculture","Completion","2011","2012","719299.68858","703593.587207"
"87292821856","0","Biosecurity Strengthening Project (BSP)","2007-01-08","start-actual","","end-actual","Australian Aid Program|DFAT - Australian Aid Program","AUS","Timor-Leste","TLS","120","Health","Completion","2007","2012","5002390.5008","4834725.66148"
"87292821860","0","""Post-Crisis Rehabilitation of Food Security and Livelihoods of the Most Vulnerable Population in the District of Baucau, Timor-Leste"", Phase I","2009-06-01","start-actual","2010-12-30","end-actual","Spanish Agency for International Development Cooperation","ESP","Timor-Leste","TLS","311","Agriculture","Completion","2009","2011","720727.704402","688366.562947"
"87292191306","0","Global Gender Equality (00069642)","2009-11-01","start-actual","","end-actual","United Nations Development Programme","DAC","Timor-Leste","TLS","150","Government and civil society","Completion","2009","2012","759396.056681","758641.526572"
